ID;Nome;Incorporadora;Bairro;Cidade;UF;Endereco;Status;Area_Min_m2;Area_Max_m2;Preco_Min;Preco_Max;Quartos;Suites;Vagas;Previsao_Entrega;Contato_Nome;Telefone;Email;WhatsApp;Comissao_PJ_%;Comissao_PF_%;Total_Unidades;Andares;Unid_por_Andar;Estoque;Data_Lancamento;Descricao;Website;Qtd_Arquivos;Apresentacoes;Books;Folders;Tabelas;URL_Orulo
"74783";"Palazzo Stival";"Paranaense Construtora";"";"";"";"Acelino Grande";"Em construção";"130.54";"189.37";"1381120";"";"";"";"";"";"Fernando";"(41) 4102-9373";"";"(41) 4102-9373";"";"";"41";"";"";"26";"01/12/2025";"Condomínio para família, com toda segurança e conforto que precisa. Localização privilegiada. Em frente a escola mais conceituada do bairro todo. Preço e disponibilidade do imóvel sujeitos a alteração";"";"1";"";"";"";"Palazzo_Stival_Tabela_tabela_palazzo_stival_marco_2026.pdf";"https://www.orulo.com.br/buildings/74783"
"74784";"Twelve Hills - Breve Lançamento";"Paranaense Construtora";"";"";"";"Tobias de Macedo Júnior";"Em construção";"280";"280";"0.1";"";"";"";"";"";"Fernando";"(41) 4102-9373";"";"(41) 4102-9373";"";"";"12";"";"";"12";"01/12/2025";"Condomínio estilo Townhoueses Alto Padrão no bairro Santo Inacio, na cidade de Curitiba – PR. Contendo 12 unidades de 280 m² privativos. Quatro vagas de garagem, No terreo, Sala, Copa, Cozinha, Lavabo";"";"";"";"";"";"";"https://www.orulo.com.br/buildings/74784"
"75838";"Elos Novo Prado";"Blue";"";"";"";"Vicente Zeglin";"Em construção";"33.63";"33.98";"328517.06";"";"";"";"";"";"Kovalski";"(41) 99881-3525";"kovalski@blueempreendimentos.com.br";"(41) 99881-3525";"5";"";"214";"";"";"136";"10/11/2025";"Um condomínio clube completo para você. Com lazer completo no térreo e espaços para cada fase da sua vida, você encontra o equilíbrio perfeito entre conforto, segurança e qualidade de vida. Preço e di";"";"12";"";"Elos_Novo_Prado_Book_Book_elos_novo_prado_3.pdf | Elos_Novo_Prado_Book_Book_elos_novo_prado_2.pdf";"";"Elos_Novo_Prado_Tabela_tabela_elos_novo_prado_marco_2026.pdf";"https://www.orulo.com.br/buildings/75838"
"75845";"Terracota";"CGL";"";"";"";"Wenceslau Sarnacki";"Em construção";"102.51";"243.97";"1241344.85";"";"";"";"";"";"José Fernando Rodrigues";"(41) 99938-3085";"rodrigues@cgl.com.br";"(41) 99938-3085";"4";"4";"43";"";"";"27";"15/11/2025";"Terracota é um condomínio de apartamentos no Ecoville, com 65% do terreno com bosque nativo preservado. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.";"";"2";"";"Terracota_Book_Book_terracota.pdf";"";"Terracota_Tabela_tabela_terracota_marco_2026.pdf";"https://www.orulo.com.br/buildings/75845"
"75918";"Arte Vert";"Artesa Construtora";"";"";"";"dos Estados";"Em construção";"76.96";"204.2";"925005";"";"";"";"";"";"Letícia Queiroz";"(41) 99544-4798";"vendas@artesa.eng.br";"(41) 99544-4798";"5";"";"36";"";"";"13";"27/02/2026";"Para quem vive de boas escolhas. Em uma das regiões mais valorizadas e desejadas do Água Verde, em Curitiba, nasce um projeto que vai além do alto padrão. Um empreendimento que imprime personalidade e";"";"4";"";"Arte_Vert_Book_Book_arte_vert_2.pdf";"";"Arte_Vert_Tabela_tabela_arte_vert_marco_2026.pdf";"https://www.orulo.com.br/buildings/75918"
"76014";"Apus";"Maya Incorporadora";"";"";"";"José Cadilhe";"Em construção";"45.86";"146.79";"712168.6";"";"";"";"";"";"Leda";"(41) 99530-8084";"atendimento@mayaincorporadora.com";"(41) 99530-8084";"5";"5";"30";"";"";"14";"15/12/2025";"Quando a arquitetura dá valor à vida, tudo valoriza: o bairro, a rua, o imóvel e a experiência de quem mora, investe e frequenta. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévi";"";"2";"Apus_Apresentação_Apresentacao_apus.pdf";"";"";"Apus_Tabela_tabela_apus_abril_2026.pdf";"https://www.orulo.com.br/buildings/76014"
"76046";"Harmony Gardens";"Andrade Ribeiro";"";"";"";"Luiz Tramontin";"Em construção";"152";"424.65";"887477.82";"";"";"";"";"";"Comercial Andrade Ribeiro";"(41) 99922-9956";"comercial@andraderibeiro.com.br";"(41) 99922-9956";"4";"3";"114";"";"";"86";"03/11/2025";"Onde a vida floresce. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.";"";"2";"";"Harmony_Gardens_Book_Book_harmony_gardens.pdf";"";"Harmony_Gardens_Tabela_tabela_harmony_gardens_abril_2026.pdf";"https://www.orulo.com.br/buildings/76046"
"76222";"Eternity";"ABCR";"";"";"";"Amazonas";"Em construção";"70";"80";"892944";"";"";"";"";"";"Karine";"(41) 99154-7157";"comercial@abcrempreendimentos.com.br";"(41) 99154-7157";"5";"";"43";"";"";"23";"29/11/2025";"Um empreendimento completo com toda segurança, conforto e lazer que você merece. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.";"";"1";"";"";"";"Eternity_Tabela_tabela_eternity_abril_2026.pdf";"https://www.orulo.com.br/buildings/76222"
"76249";"Barigui Privilège - Breve Lançamento";"H. Franck";"";"";"";"João Azolin";"Em construção";"65";"98";"0.1";"";"";"";"";"";"Fernando";"(41) 99236-2442";"fernandot@tdimob.com.br";"(41) 99236-2442";"4";"";"";"";"";"1";"01/12/2025";"Vem aí mais um empreendimento da H. Franck na região do Parque Barigui! Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.";"";"";"";"";"";"";"https://www.orulo.com.br/buildings/76249"
"76250";"Plaenge Artis";"Plaenge PR";"";"";"";"Padre Anchieta";"Em construção";"107.61";"270.55";"1671140";"";"";"";"";"";"Vandrei Tesser";"(41) 9619-9752";"";"(41) 9619-9752";"";"";"91";"";"";"36";"29/11/2025";"Viver no bairro Mercês é desfrutar de um cotidiano onde o charme histórico se encontra com a modernidade. Um dos bairros mais desejados de Curitiba, reconhecido por sua combinação de tranquilidade res";"";"1";"";"";"";"Plaenge_Artis_Tabela_tabela_plaenge_artis_marco_2026.pdf";"https://www.orulo.com.br/buildings/76250"
"76372";"Dot - Residencial";"Quest Construtora";"";"";"";"Winston Churchill";"Em construção";"29.6";"60";"335000";"";"";"";"";"";"Pedro Petenuce Neto";"(41) 99531-0333";"pedro.neto@imobiliariaquest.com.br";"(41) 99531-0333";"4";"4";"152";"";"";"122";"30/11/2025";"Um dos bairros que mais crescem na capital paranaense vai ganhar um novo ponto de referência. O DOT é um projeto versátil, completo em facilidades e funcionalidades, desenhado para acompanhar novos ri";"";"2";"Dot_-_Residencial_Apresentação_Apresentacao_dot.pdf";"";"";"Dot_-_Residencial_Tabela_tabela_dot_-_residencial_abril_2026.pdf";"https://www.orulo.com.br/buildings/76372"
"76377";"Dot - Lojas";"Quest Construtora";"";"";"";"Winston Churchill";"Em construção";"42.92";"126.96";"314000";"";"";"";"";"";"Pedro Petenuce Neto";"(41) 99531-0333";"pedro.neto@imobiliariaquest.com.br";"(41) 99531-0333";"4";"4";"16";"";"";"3";"30/11/2025";"Um dos bairros que mais crescem na capital paranaense vai ganhar um novo ponto de referência. O DOT é um projeto versátil, completo em facilidades e funcionalidades, desenhado para acompanhar novos ri";"";"2";"Dot_-_Lojas_Apresentação_Apresentacao_dot_-_lojas.pdf";"";"";"Dot_-_Lojas_Tabela_tabela_dot_-_lojas_abril_2026.pdf";"https://www.orulo.com.br/buildings/76377"
"76538";"Square Garden";"GR Incorporadora";"";"";"";"Tenente João Gomes da Silva";"Em construção";"281.9";"332.32";"1600000";"";"";"";"";"";"GR INCORPORADORA";"(41) 99228-7942";"contato.meularcuritiba@gmail.com";"(41) 99228-7942";"";"";"10";"";"";"10";"01/06/2025";"Bem-vindo ao Square Garden Residence, um empreendimento único no coração das Mercês, Curitiba. Com 20 unidades no estilo townhouse, ele oferece o equilíbrio perfeito entre modernidade, conforto e priv";"";"2";"";"";"";"Square_Garden_Tabela_tabela_square_garden_marco_2026.pdf";"https://www.orulo.com.br/buildings/76538"
"76543";"Bioos Barigui";"Laguna";"";"";"";"Renato Ziliotto";"Em construção";"48.23";"261.99";"889558";"";"";"";"";"";"Karen Bittencourt";"(41) 99840-3137";"";"(41) 99840-3137";"4";"0.03";"92";"";"";"63";"01/01/2026";"Um lugar que redefine a sua maneira de viver, seguindo os passos de um conceito que já transformou a cidade. Onde conforto não se mede por metros quadrados, o tempo não se conta em minutos e privacida";"";"1";"";"";"";"Bioos_Barigui_Tabela_tabela_bioos_barigui_marco_2026.pdf";"https://www.orulo.com.br/buildings/76543"
"76689";"High City Apto 310C";"Reus Construtora Dações";"";"";"";"Francisco Ader";"Em construção";"70";"70";"759000";"";"";"";"";"";"Fernando";"(41) 99999-3335";"fernando@construtorareus.com.br";"(41) 99999-3335";"5";"5";"1";"";"";"1";"01/07/2023";"Oferece um apartamento de 70 m² com três quartos, sendo um deles suíte, além de vaga de garagem. O empreendimento é uma obra nova com arquitetura moderna e previsão de entrega para julho de 2026, apre";"";"";"";"";"";"";"https://www.orulo.com.br/buildings/76689"
"76746";"Balq Cabral";"MDGP";"";"";"";"Clóvis Beviláqua";"Em construção";"205";"359";"4309000";"";"";"";"";"";"Alceu Vieira";"(41) 99901-3391";"alceu@mdgp.com.br";"(41) 99901-3391";"4";"";"16";"";"";"3";"10/10/2025";"Morar aqui é ter um campo aberto onde a rotina se entrelaça com a liberdade. Tão perto que se percebe no olhar, o melhor da vida conectado com o lar. Preço e disponibilidade do imóvel sujeitos a alter";"";"2";"Balq_Cabral_Apresentação_Apresentacao_balq_cabral.pdf";"";"";"Balq_Cabral_Tabela_tabela_balq_cabral_marco_2026.pdf";"https://www.orulo.com.br/buildings/76746"
"76773";"Luna House";"Valor Real";"";"";"";"Isaac Guelmann";"Em construção";"17.46";"66.4";"233479.29";"";"";"";"";"";"Jeferson   //     Maurício";"(41) 9944-4388    //    (41) 9843-8394";"";"(41) 9944-4388    //    (41) 9843-8394";"";"";"256";"";"";"109";"01/09/2025";"Seu lar iluminado pela tranquilidade. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.";"";"2";"Luna_House_Apresentação_Apresentacao_luna_house.pdf";"";"";"Luna_House_Tabela_tabela_luna_house_marco_2026.pdf";"https://www.orulo.com.br/buildings/76773"
"76889";"Gran Pallazo VI";"Arbo Empreendimentos";"";"";"";"Teófilo Soares Gomes";"Em construção";"221.06";"247.19";"1884450";"";"";"";"";"";"Erick Luiz";"(41) 98835-3594";"vendas@grupoarbo.com.br";"(41) 98835-3594";"4";"4";"7";"";"";"5";"01/11/2025";"O Grand Pallazo VI traduz a essência do morar contemporâneo, onde singularidade e sofisticação se encontram em perfeita harmonia.  Com unidades de 221m² no formato de townhouses, cada residência ofere";"";"2";"Gran_Pallazo_VI_Apresentação_Apresentacao_gran_pallazo_vi_2.pdf";"";"";"Gran_Pallazo_VI_Tabela_tabela_gran_pallazo_vi_marco_2026.pdf";"https://www.orulo.com.br/buildings/76889"
"76890";"Gran Pallazo V";"Arbo Empreendimentos";"";"";"";"Capitão Antônio Naufal";"Em construção";"121.86";"157.95";"797000";"";"";"";"";"";"Erick Luiz";"(41) 98835-3594";"vendas@grupoarbo.com.br";"(41) 98835-3594";"4";"4";"7";"";"";"6";"01/11/2025";"No Grand Pallazo V, sua história encontra o horizonte, onde sonhos ganham forma e cada detalhe reflete um novo modo de viver. Um lar desenhado para quem busca segurança, harmonia e uma vida repleta de";"";"2";"Gran_Pallazo_V_Apresentação_Apresentacao_gran_pallazo_v_2.pdf";"";"";"Gran_Pallazo_V_Tabela_tabela_gran_pallazo_v_marco_2026.pdf";"https://www.orulo.com.br/buildings/76890"
"76894";"Gran Pallazo III";"Arbo Empreendimentos";"";"";"";"Reinaldino Schaffenberg de Quadros";"Em construção";"199.41";"219.18";"1390000";"";"";"";"";"";"Erick Luiz";"(41) 98835-3594";"vendas@grupoarbo.com.br";"(41) 98835-3594";"4";"4";"4";"";"";"3";"01/06/2025";"O Grand Pallazo III nasce do desejo de unir  sofisticação e funcionalidade em um projeto que  reflete o modo de viver contemporâneo.  Com arquitetura atual e ambientes integrados,  valoriza a convivên";"";"2";"Gran_Pallazo_III_Apresentação_Apresentacao_gran_pallazo_iii.pdf";"";"";"Gran_Pallazo_III_Tabela_tabela_gran_pallazo_iii_marco_2026.pdf";"https://www.orulo.com.br/buildings/76894"
"76896";"F1 Studios";"Arbo Empreendimentos";"";"";"";"Frederico Maurer";"Em construção";"22";"88.39";"209946";"";"";"";"";"";"Erick Luiz";"(41) 98835-3594";"vendas@grupoarbo.com.br";"(41) 98835-3594";"4";"4";"50";"";"";"17";"01/03/2025";"50 Unidades de studios exclusivos 5 Tipologias diferentes disponíveis Ideal para morar, investir ou alugar (airbnb)! Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.";"";"2";"F1_Studios_Apresentação_Apresentacao_f1_studios.pdf";"";"";"F1_Studios_Tabela_tabela_f1_studios_abril_2026.pdf";"https://www.orulo.com.br/buildings/76896"
"76897";"Mônaco Residence";"Arbo Empreendimentos";"";"";"";"Palmeiras";"Em construção";"24.63";"47.5";"268970";"";"";"";"";"";"Erick Luiz";"(41) 98835-3594";"vendas@grupoarbo.com.br";"(41) 98835-3594";"4";"4";"27";"";"";"19";"01/09/2025";"27 Unidades de studios exclusivos; 5 Tipologias diferentes disponíveis; Ideal para morar, investir ou alugar( airbnb). Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.";"";"2";"Mnaco_Residence_Apresentação_Apresentacao_monaco_residence_2.pdf";"";"";"Mnaco_Residence_Tabela_tabela_monaco_residence_marco_2026.pdf";"https://www.orulo.com.br/buildings/76897"
"76951";"Grand Lodge Batel";"Partilha";"";"";"";"Bispo Dom José";"Em construção";"120.53";"308.95";"2375826.52";"";"";"";"";"";"Dívian";"(41) 99683-7474";"vendas@partilha.com.br";"(41) 99683-7474";"4";"3";"39";"";"";"37";"01/12/2025";"Conheça um empreendimento que transforma morar em uma experiência inspiradora, o GRAND LODGE BATEL combina plantas amplas, que privilegiam o conforto, com um endereço exclusivo, pensado para proporcio";"";"3";"";"Grand_Lodge_Batel_Book_Book_grand_lodge_batel.pdf";"";"Grand_Lodge_Batel_Tabela_tabela_grand_lodge_batel_abril_2026.pdf";"https://www.orulo.com.br/buildings/76951"
"76991";"Bela Itália";"Agha Lar Construções";"";"";"";"Muzambinho";"Em construção";"120";"120";"992000";"";"";"";"";"";"Rodrigo";"(41) 99993-7429";"imperioimobiliariacwb@gmail.com";"(41) 99993-7429";"";"";"4";"";"";"4";"01/11/2025";"Um empreendimento completo com toda segurança, conforto e lazer que você merece. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.";"";"2";"";"";"";"Bela_Itlia_Tabela_tabela_bela_italia_abril_2026.pdf";"https://www.orulo.com.br/buildings/76991"
"77000";"Tauá - Breve Lançamento";"Dreamis Incorporadora";"";"";"";"Alberto Folloni";"Em construção";"147.7";"370.23";"0.1";"";"";"";"";"";"Central de Atendimento Dreamis";"(41) 98499-8883";"contato@dreamisincorp.com.br";"(41) 98499-8883";"4";"4";"58";"";"";"58";"04/12/2025";"O Tauá carrega em sua essência a força de um elemento ancestral: a matéria que molda, une e dá forma. É na argila terrosa, símbolo de construção e permanência, que encontramos o ponto de partida para ";"";"3";"";"Tau_-_Breve_Lanamento_Book_Book_taua.pdf";"Tau_-_Breve_Lanamento_Folder_Folder_taua.pdf";"Tau_-_Breve_Lanamento_Tabela_Tabela_de_Pr_-lan_amento_Tau__-_Dreamis.pdf";"https://www.orulo.com.br/buildings/77000"
"77022";"Seven";"Dornelles";"";"";"";"Ubaldino do Amaral";"Em construção";"20.05";"31.8";"209509.66";"";"";"";"";"";"Fernando Moreno";"(14) 99800-1995";"contato@dornellesinc.com";"(14) 99800-1995";"4";"4";"59";"";"";"32";"01/10/2025";"Um empreendimento completo com toda segurança, conforto e lazer que você merece. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.";"";"2";"";"Seven_Book_Book_seven_2.pdf";"";"Seven_Tabela_tabela_seven_marco_2026.pdf";"https://www.orulo.com.br/buildings/77022"
"77172";"Quintal do Paiol";"Reus Construtora";"";"";"";"Chile";"Em construção";"22.49";"25.28";"230000";"";"";"";"";"";"Fernando";"(41) 99999-3335";"fernando@construtorareus.com.br";"(41) 99999-3335";"4";"4";"52";"";"";"40";"01/11/2025";"Um empreendimento completo com toda segurança, conforto e lazer que você merece. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.";"";"5";"";"Quintal_do_Paiol_Book_Book_quintal_do_paiol_2.pdf";"";"Quintal_do_Paiol_Tabela_tabela_quintal_do_paiol_marco_2026.pdf";"https://www.orulo.com.br/buildings/77172"
"78016";"Reserva Origens Ristreto";"Piemonte PR";"";"";"";"Melânia Zeni Visinoni";"Em construção";"98.97";"184.02";"146331";"";"";"";"";"";"Rogério Rodrigues ";"(41) 9289-1282";"rogerio.rodrigues@piemonte.com.br";"(41) 9289-1282";"4";"";"43";"";"";"3";"01/09/2025";"More em um Bairro Planejado.  Um projeto que nasceu para trazer transformação e inovação para uma região em amplo desenvolvimento no Campo de Santana.  Serão inúmeras fases de construção, projetadas p";"";"2";"Reserva_Origens_Ristreto_Apresentação_Apresentacao_reserva_origens_ristreto.pdf";"";"";"Reserva_Origens_Ristreto_Tabela_tabela_reserva_origens_ristreto_marco_2026.pdf";"https://www.orulo.com.br/buildings/78016"
"78368";"Zion Jardim Botânico";"Martelli";"";"";"";"João Pontoni";"Em construção";"25.52";"99.75";"309723";"";"";"";"";"";"Gomes";"(41) 99901-2629";"gomes_comercia@lmartelliconstrucoes.com.br";"(41) 99901-2629";"4";"4";"184";"";"";"80";"22/01/2026";"Um projeto atual e inteligente na região mais icônica de Curitiba. Perfeito para morar, investir e ampliar as possibilidades de habitar na região mais icônica de Curitiba. Preço e disponibilidade do i";"";"2";"Zion_Jardim_Botnico_Apresentação_Apresentacao_zion_jardim_botanico.pdf";"";"";"Zion_Jardim_Botnico_Tabela_tabela_zion_jardim_botanico_marco_2026.pdf";"https://www.orulo.com.br/buildings/78368"
"78394";"New Garden";"Valor Real";"";"";"";"Brasília";"Em construção";"18.48";"53.38";"261796.8";"";"";"";"";"";"Jeferson   //     Maurício";"(41) 9944-4388    //    (41) 9843-8394";"";"(41) 9944-4388    //    (41) 9843-8394";"";"";"244";"";"";"120";"01/12/2025";"Um empreendimento completo com toda segurança, conforto e lazer que você merece. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.";"";"2";"New_Garden_Apresentação_Apresentacao_new_garden.pdf";"";"";"New_Garden_Tabela_tabela_new_garden_marco_2026.pdf";"https://www.orulo.com.br/buildings/78394"
"78760";"Riviera Residence - Breve Lançamento";"GR Incorporadora";"";"";"";"Bernardo Sobieck";"Em construção";"33.46";"117.07";"0.1";"";"";"";"";"";"GR INCORPORADORA";"(41) 99228-7942";"contato.meularcuritiba@gmail.com";"(41) 99228-7942";"";"";"37";"";"";"37";"01/06/2026";"Um empreendimento completo com toda segurança, conforto e lazer que você merece. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.";"";"";"";"";"";"";"https://www.orulo.com.br/buildings/78760"
"78839";"Loom Stay";"Tricon";"";"";"";"Desembargador Clotário Portugal";"Em construção";"29.06";"90.04";"399000";"";"";"";"";"";"Construtora Tricon";"(41) 98701-3475";"comercial@construtoratricon.com.br";"(41) 98701-3475";"4";"";"128";"";"";"43";"26/01/2026";"Chegou o momento de apresentar o Loom: um projeto que une a excelência construtiva da Tricon a uma nova forma de viver a cidade.    Vagas de automóvel disponíveis serão vendidas à parte. Preço e dispo";"";"4";"";"Loom_Stay_Book_Book_loom_stay.pdf";"";"Loom_Stay_Tabela_tabela_loom_stay_abril_2026.pdf";"https://www.orulo.com.br/buildings/78839"
"78929";"Bosque Born";"GR Incorporadora";"";"";"";"Primeiro-Ministro Brochado da Rocha";"Em construção";"108.63";"216.41";"698000";"";"";"";"";"";"GR INCORPORADORA";"(41) 99228-7942";"contato.meularcuritiba@gmail.com";"(41) 99228-7942";"";"";"8";"";"";"8";"01/01/2026";"Um empreendimento completo com toda segurança, conforto e lazer que você merece. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.";"";"1";"";"";"";"Bosque_Born_Tabela_tabela_bosque_born_marco_2026.pdf";"https://www.orulo.com.br/buildings/78929"
"78968";"Âmbar - Breve Lançamento";"RPLK";"";"";"";"Palmeiras";"Em construção";"20.2";"32.88";"0.1";"";"";"";"";"";"Vinicius Buzze";"(41) 98448-1436";"comercial@rplk.com.br";"(41) 98448-1436";"";"";"";"";"";"1";"21/03/2026";"O Âmbar está localizado um dos bairros mais tradicionais e valorizados de Curitiba, o Água Verde, com localização estratégica próxima ao Centro e infraestrutura completa. Ruas arborizadas, gastronomia";"";"";"";"";"";"";"https://www.orulo.com.br/buildings/78968"
"78986";"Arthur Da Graça";"GranPará";"";"";"";"Bruno Lobo";"Em construção";"115.93";"172.86";"755000";"";"";"";"";"";"Cadu Garmatter";"(41) 99633-2814";"marketing@grupolgv.com.br";"(41) 99633-2814";"";"";"9";"";"";"4";"01/05/2025";"O Arthur da Graça é o novo lançamento da Granpará no Bairro Alto. O condomínio oferece 9 sobrados modernos com áreas de 144m² a 217m². As unidades possuem 3 pavimentos, incluindo ático com churrasquei";"";"2";"";"Arthur_Da_Graa_Book_Book_arthur_da_graca.pdf";"";"Arthur_Da_Graa_Tabela_tabela_arthur_da_graca_marco_2026.pdf";"https://www.orulo.com.br/buildings/78986"
"79265";"Mavie";"Coral Engenharia";"";"";"";"Francisco Balchak";"Em construção";"51.78";"77.77";"446634.47";"";"";"";"";"";"Rodrigo - Coral Engenharia";"11 98637-8000";"buonamoratta@gmail.com";"11 98637-8000";"4";"4";"64";"";"";"56";"13/02/2026";"Este empreendimento se destaca por oferecer apartamentos de 3 quartos com plantas inteligentes entre 54 e 77 m², unindo funcionalidade e preço acessível. Pensado para quem busca morar bem, sem pagar p";"";"5";"Mavie_Apresentação_Apresentacao_mavie.pdf";"";"";"Mavie_Tabela_tabela_mavie_marco_2026.pdf";"https://www.orulo.com.br/buildings/79265"
"79623";"Sonatta Home Club";"ATR Incorporadora PR";"";"";"";"Professor Álvaro Jorge";"Em construção";"60.57";"182.77";"771398.38";"";"";"";"";"";"Hellida Zepechouka";"(41) 98717-2416";"hellida.comercial@atrincorporadora.com.br";"(41) 98717-2416";"4";"";"85";"";"";"46";"19/03/2026";"O tom da vida que você sempre quis.  Não apenas porque é um empreendimento de alto padrão pensado especificamente para o Vila Izabel, mas porque está sendo projetado, construído e vendido por quem ent";"";"3";"";"Sonatta_Home_Club_Book_Book_sonatta.pdf";"";"Sonatta_Home_Club_Tabela_tabela_sonatta_home_club_marco_2026.pdf";"https://www.orulo.com.br/buildings/79623"
"79650";"Auma - Breve Lançamento";"Thal Engenharia";"";"";"";"Jovino do Rosário";"Em construção";"44.32";"205.96";"0.1";"";"";"";"";"";"Euclides";"(41) 99102-5999";"contato@grupothal.com.br";"(41) 99102-5999";"2.5";"1.75";"35";"";"";"35";"15/03/2026";"BEM ESTAR NA REGIÃO DO CABRAL. Seja bem-vindo a experiência de viver com vida. Inspirado pela sincronia com a natureza da vida e pela busca intrínseca pelo equilíbrio, AUMA é um convite a viver com al";"";"1";"Auma_-_Breve_Lanamento_Apresentação_Apresentacao_auma.pdf";"";"";"";"https://www.orulo.com.br/buildings/79650"
"79652";"Terracota I";"Kubica";"";"";"";"Curupaitis";"Em construção";"159.77";"159.77";"1129457.48";"";"";"";"";"";"Andrea Bach Muchailh";"(41) 99105-9075";"kubicacomercial@yahoo.com.br";"(41) 99105-9075";"4";"";"19";"";"";"1";"30/11/2023";"Viva com exclusividade! Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.";"";"3";"";"Terracota_I_Book_Book_terracota_i.pdf";"";"Terracota_I_Tabela_tabela_terracota_i_marco_2026.pdf";"https://www.orulo.com.br/buildings/79652"
"79653";"Terracota II";"Kubica";"";"";"";"Curupaitis";"Em construção";"168.67";"177.67";"1218473.86";"";"";"";"";"";"Andrea Bach Muchailh";"(41) 99105-9075";"kubicacomercial@yahoo.com.br";"(41) 99105-9075";"4";"";"11";"";"";"4";"01/05/2025";"Viva com exclusividade. Preencha o formulário e saiba mais ?sobre o Residencial Terracota II Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.";"";"3";"Terracota_II_Apresentação_Apresentacao_terracota_ii.pdf";"";"";"Terracota_II_Tabela_tabela_terracota_ii_marco_2026.pdf";"https://www.orulo.com.br/buildings/79653"
"79758";"Makiolka - Breve Lançamento";"H. Franck";"";"";"";"Theodoro Makiolka";"Em construção";"149";"234";"0.1";"";"";"";"";"";"Fernando";"(41) 99236-2442";"fernandot@tdimob.com.br";"(41) 99236-2442";"4";"";"51";"";"";"51";"01/04/2026";"Um convite para viver perto da cidade, cercado pela natureza. Terrenos de 149m², 234m². Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.";"";"";"";"";"";"";"https://www.orulo.com.br/buildings/79758"
"80019";"Rocca";"Auten";"";"";"";"Jovino do Rosário";"Em construção";"29.75";"133.68";"265900";"";"";"";"";"";"Mateus Dias";"(41) 98886-8393";"mateus@autenincorporadora.com.br";"(41) 98886-8393";"4";"4";"107";"";"";"86";"25/03/2026";"Um empreendimento que carrega consigo a história do bairro Boa Vista. Entre raizes de um povo italiano e o legado de Gio Ponti, um edifício de 107 unidades que atendem as necessidades de todas as fase";"";"3";"";"Rocca_Book_Book_rocca.pdf";"";"Rocca_Tabela_tabela_rocca_marco_2026.pdf";"https://www.orulo.com.br/buildings/80019"
"80094";"Solare Di Vicenza";"MDI Construtora";"";"";"";"Nicarágua";"Em construção";"69";"184.26";"755140.72";"";"";"";"";"";"Plataforma MDI";"(41) 99961-5568";"luiza@mdibrasil.com.br";"(41) 99961-5568";"";"";"43";"";"";"32";"01/12/2022";"Um empreendimento completo com toda segurança, conforto e lazer que você merece. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.";"";"2";"Solare_Di_Vicenza_Apresentação_Apresentacao_solare_di_vicenza.pdf";"";"";"Solare_Di_Vicenza_Tabela_tabela_solare_di_vicenza_abril_2026.pdf";"https://www.orulo.com.br/buildings/80094"
"80191";"Izar - Breve Lançamento";"AGL";"";"";"";"Júlia da Costa";"Em construção";"93.5";"193.29";"0.1";"";"";"";"";"";"Matheus Regazzo Vieira";"(41) 99877-0540";"matheus@altma.com.br";"(41) 99877-0540";"4";"4";"";"";"";"1";"12/03/2026";"Aqui, viver é estar presente. É sentir a luz atravessar o espaço, acompanhar o movimento da cidade e transformar cada dia em experiência. Izar é mais que um endereço. É um novo jeito de ver e viver o ";"";"2";"Izar_-_Breve_Lanamento_Apresentação_Apresentacao_izar_2.pdf";"";"";"";"https://www.orulo.com.br/buildings/80191"
"80194";"Napoli";"Spazio Construtora";"";"";"";"Augusto de Mari";"Em construção";"18.86";"43.15";"216000";"";"";"";"";"";"Josué Dias";"(41) 99701-3433";"josue.dias@apolarseminario.com.br";"(41) 99701-3433";"";"";"58";"";"";"26";"01/12/2025";"Um empreendimento completo com toda segurança, conforto e lazer que você merece. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.";"";"1";"";"";"";"Napoli_Tabela_tabela_napoli_marco_2026.pdf";"https://www.orulo.com.br/buildings/80194"
